입찰공고명,공고기관명,최종낙찰금액,최종낙찰율,최종낙찰일자,최종낙찰업체명,최종낙찰업체대표자명,최종낙찰업체담당자명,최종낙찰업체주소,최종낙찰금액_num,낙찰율_num,연구주제,기관_상위
76mm 함포 약실 정밀검사용 장비개발 연구용역,국군재정관리단,,88.0477,,주식회사 유토비즈,유재웅,,,212265906.0,87.4059,(247192-C) 유전자감정장비(자동염기서열분석기) 구매,중앙행정기관
24-성남시 고도제한 완화요구 공공갈등 관리방안 연구,육군본부,,88.2811,2020-11-05,재단법인 에프아이티아이시험연구원,류황건,주인웅,"세종특별자치시  조치원읍 번영1길46, 301호, 302호",87091304.0,,함정 설계 건조 기준 및 함정규칙 정립 연구 용역,국군대전병원
장병 스트레스평정체계 개선 연구용역 계약,국방부군사편찬연구소,22745936.0,87.3633,2017-12-31,유한회사 갈등조정센터,채규수,장철호,서울특별시 금천구 벚꽃로244-0 (가산동)810호 벽산디지털밸리5차,,,18-회로망용 분석기 등 8종 구매,중앙행정기관
17년 EMP 방호 성능유지 향상방안 연구용역,제20전투비행단,19418288.0,87.9898,,주식회사 삼원산업,,김지혜,,,,어뢰이송 및 저장체계 비상작동 조종장치 연구용역,국군재정관리단
군사력건설을위한 미래국방정책 및 합동작전개념연구,국방부(운영지원과),313026581.0,90.3311,,,김태호,김소미,"경기도 화성시 동탄기흥로593-8 (영천동, 우정바이오 신약클러스터)",80971530.0,,K200A1장갑차 시뮬레이터 연구개발,중앙행정기관
2.75인치 유도로켓 창정비 개발 사업추진 연구용역,공군제17전투비행단,,,,주식회사 비씨디이엔씨,장우영,최은수,"부산광역시 해운대구 센텀북대로60, 915호",163396402.0,88.1763,적외선차폐연막통(연막제) 유해성 입증시험 연구용역,중앙행정기관
지형분석용 드론 제조,4284부대,28759404.0,,,주식회사 엘씨케이테크놀로지스,김국동,김현철,서울특별시 동작구 여의대방로36길92(대방동),,93.2757,네트워크 시험평가용 M&S체계 활용 발전방안 연구,중앙행정기관
군 급식 민간위탁 시범사업 성과분석 연구,국방부(운영지원과),60990949.0,87.3701,,,김진욱,김지훈,"서울특별시 강남구 언주로527, 10층 (역삼동)",,84.344,원격탐사체계 중·장기 발전계획 기반연구,중앙행정기관
우주 무기체계의 최적 보험 가입 방안 연구,국방전산정보원,13370689.0,,,주식회사백운,,채희연,"서울특별시 강남구 언주로319, 5층,6층(역삼동,조우회관)",143650093.0,87.9924,우수 과학기술 인재의 국방(군) 분야 활용방안 연구,제7821부대
군사용 인공지능 적용을 위한 법ㆍ제도 개정소요 연구,국군화생방방호사령부,119466502.0,65.9379,2018-07-24,엘아이지넥스원주식회사,김수상,주정만,"서울특별시 마포구 마포대로109 (공덕동, 롯데캐슬 프레지던트) 101동 2102호",75440094.0,,추진장약 안정제 분석시험용 재료 구매,국군복지단
19년 작전계획분석모델 장비교체사업(20198065-E),육군본부,43098042.0,88.2482,2017-05-25,(사)21세기군사연구소,권오성,하성훈,"서울특별시 강남구 역삼로17길57, 그랜드빌딩 B1층 (역삼동)",,,소형공격드론 사업분석 용역,국군재정관리단
해병대 리더십 역량 진단 시스템 개발 연구,한미연합군사령부,,95.1065,2018-11-04,우석대학교 산학협력단,최종규,,"경기도 시흥시 서울대학로173(정왕동, 서울대 시흥캠퍼스)",,86.3485,차세대 전투차량 발전방안 연구 용역,중앙행정기관
철근콘크리트 방폭문 파괴거동분석 및 실증실험 연구,국군화생방방호사령부,,88.1355,2021-08-06,고려대학교산학협력단,최영상,양정학,"서울특별시 금천구 서부샛길632-0 (가산동, 대륭테크노타운5)",624376599.0,,상륙기동헬기 성능개량 소요 분석 연구용역,제9691부대
유도무기 신뢰수준 및 시험사격 적정수량 연구,4284부대,30237784.0,92.6465,,(사)한국전략문제연구소,김민균,주현도,충청남도 계룡시 서금암3길16-3 (금암동) 101호,86485077.0,87.6486,항공관제 분석체계(HW SW) 유지보수,군
분석기  입자크기용 구매,국군재정관리단,133414453.0,88.0254,,(주)다남정보통신,박종진,기민경,경상남도 창원시 마산회원구 삼호로38-0 (양덕동),175455613.0,85.9953,(20F169-A)지형분석장비 교체사업 등 17건 금융리스,중앙행정기관
내부피폭선량분석셋(삼중수소 전처리장비셋) 구매,국방부(운영지원과),5331798.0,87.7703,2020-04-21,,,,"서울특별시 강남구 테헤란로317(역삼동, 동훈타워 7,11,12,13층)",,87.5384,의료기재(금연구역 표지판 등 85종)구매,중앙행정기관
35사단 동원훈련장 생활관 시설사업 선행연구 용역,국방부(운영지원과),117225386.0,,,나우통상,박미경,이성표,"서울특별시 영등포구 63로 32, 라이프콤비빌딩702호(여의도동)",,87.5534,CH-47D 후방도어 실린더 정비기술 개발 연구용역,중앙행정기관
ㅇㅇ분석 대응활동장비 구매,국군수도병원,145685329.0,88.2652,,(사)국방소프트웨어협회,류황건,박유정,부산광역시 부산진구 동성로20 (전포동),,,PBL 적용을 위한 성과지표/목표 연구,제6619부대
특수작전용대형기동헬기 기종결정 평가방안 연구,국군의무사령부,12586434.0,66.6265,2018-03-02,한국해양과학기술원,김완일,박성철,서울특별시 금천구 가산디지털2로123-0 (가산동) 월드메르디앙벤처센터 2차 317호,96490400.0,87.4357,상호운용성성공요인분석을 통한 평가업무발전방안연구,제9691부대
계엄의 민주적 통제방안을 위한 법 제도 연구,국군재정관리단,133715776.0,84.7577,2016-08-08,한국지식재산연구원,박종재,,"경상남도 창원시 성산구 완암로50-0, 메카동 813호(성산동, SK테크노파크)",85748687.0,87.5397,병리장비소모품(생화학자동분석기 등 69종) 구매,중앙행정기관
KAAV-Ⅱ운용요구서 구체화에 관한 연구용역,공군작사근무지원단,,88.4085,,법무법인 일현,이진형,김형민,"서울특별시 금천구 가산디지털2로184, 10층 1017호(가산동, 벽산디지털밸리2차)",,67.2008,국방연구시설·장비 종합관리 방안 연구,국군재정관리단
사이버 기술분석용 라이선스 구매,제5738부대,47513895.0,,2017-05-23,,,,"서울특별시 강남구 테헤란로64길13, 504호 (대치동, 선릉역 풍림아이원레몬)",219260357.0,87.3699,21년 공군 항공무장효과분석모델 통합유지보수 용역,4284부대
우주 무기체계 사업을 위한 계약적 보완 방안 연구,해군본부,143771253.0,87.7811,2022-04-03,주식회사 바른프린테크,김진원,김재현,"서울특별시 강남구 언주로527, 10층 (역삼동)",198269372.0,,연구활동 재료(시약 초자)361종 구매(20197096-E),국군재정관리단
공신력 확보를 위한 신규국제표준 적용방안 연구용역,국방대학교,,81.8731,2018-06-30,(주)에프오알엠도시건축공간연구소,민명복,김산회,,142761375.0,87.7675,차세대 전투차량 발전방안 연구 용역,국군재정관리단
4차 산업혁명 기술적용 연구용역,국군복지단,9798618.0,,2022-11-07,영화산업,박홍련,서혜진,"서울특별시 용산구 청파로 40, 삼구빌딩 1815호(한강로3가)",,94.1951,24-00부대 전력화 추진방안 정책연구용역,국군재정관리단
유전자감정장비(자동염기서열분석기)소모품 설치 납품,국군재정관리단,25440065.0,88.1653,2021-11-04,주식회사 엘씨케이테크놀로지스,임경진,정주영,"경기도 광명시 디지털로56-0 (철산동, 철산래미안자이)101-2801호",42869541.0,89.6493,4차 산업혁명 연계 군시설 관리체계 연구 용역,제2062부대
중금속가열분석기 1항목 구매(의무),국군재정관리단,31586300.0,,2016-01-06,(주)트리콤미디어,한만웅,조대현,"서울특별시 강남구 테헤란로309, 1118호 (역삼동, 삼성제일빌딩)",,,(237283-E) 혈액가스분석기 소형 구매,중앙행정기관
21-『에듀테크 기반 공군 학습플랫폼 재구축 연구』,국군의무사령부,166797007.0,,,청주대학교산학협력단,최진식,임경철,"경기도 성남시 수정구 위례대로83(창곡동, 국방문화센터)",,,LiDAR 기술의 4차 산업 적용방안 연구용역,합동참모본부
국군역사기념관(가칭) 건립사업 선행연구,국군재정관리단,50380462.0,,,사단법인 한국소음진동공학회,이재평,장원규,"서울특별시 강남구 언주로527, 10층 (역삼동)",,74.6508,23-N-사이버 침해사고 조사/분석체계 구축,국군재정관리단
부대활동 유형별 위험성 평가체계 연구용역,육군인사사령부,58152234.0,87.9847,2020-05-03,세종대학교산학협력단,임지연,양상원,"대전광역시 대덕구 대화로120, 7층 729,730호(대화동, 가온비즈타워)",77403129.0,,GPS 항재밍 성능점검 개선방향에 대한 연구,군
24-성남시 고도제한 완화요구 공공갈등 관리방안 연구,국군재정관리단,16057841.0,88.0109,,주식회사 보람정보통신,이희석,송지은,충청남도 논산시 양촌면 황산벌로1040,150939751.0,87.6331,통섭형 인재 육성을 위한 직무순환 방안 연구 용역,4284부대
신재생에너지 적용관련 군 에너지 정책방향 연구용역,제9691부대,,87.5824,,주식회사 온품,김동준,,,91472087.0,,10.군사과학정책연구(인공지능...),중앙행정기관
미래 해양강군 해군비전 2045개정 방향 연구,국방부(운영지원과),,94.267,,서울사이버대학교 산학협력단,이인형,안가영,서울특별시 서초구 사임당로32 (서초동) 재우빌딩 9층,66128946.0,85.5096,(216178-D)휴대용화학탐지장비(화학물질분석기) 구매,중앙행정기관
법무 계좌통신 분석시스템 구매,국방부(운영지원과),0.0,76.9227,2016-01-06,(주)트리콤미디어,정성윤,황병윤,대전광역시 유성구 테크노2로271-0 (탑립동),,,워리어 플랫폼 후속군수지원 방안 연구,국군재정관리단
화학작용제 자동분석기 MM-1 외주정비,국군재정관리단,,,2016-09-20,주식회사 비씨디이엔씨,박정기,서선숙,"서울특별시 종로구 홍지문2길20-0 (홍지동, 상명대학교)",74042608.0,87.546,0000 00 체계 분석 자재 구매,국군재정관리단
20-PKMR엔진 PBL 비용대효과분석 및 성과지표 연구,국군재정관리단,,87.724,2016-03-18,주식회사 스펙트럼인사이트연구소,정의승,김다예,,,,소형무장헬기 양산사업 비용분석,중앙행정기관
00지역 실내공기질 개선 연구용역,국방부(운영지원과),30484259.0,88.314,,주식회사 윌비시스,,이효정,"경기도 용인시 처인구 명지로 116, 명지대학교(남동)",83360332.0,87.5722,군인연금수급자 사망률 개선 연구,중앙행정기관
스펙트럼용 분석기 구매,국군재정관리단,4820201.0,88.3427,2017-05-26,주식회사 비용관리연구원,남기출,김예나,부산광역시 영도구 해양로385-0 (동삼동),,,KCTC 교전훈련장비 선행연구 용역,제5019부대
민군 협력을 통한 상호가치 창출 활성화 방안 연구,공군군수사령부,,88.1924,2020-10-21,한국산업기술시험원,,,대전광역시 유성구 대학로 245한국과학기술정보연구원,91182556.0,84.0353,육군내 기술연구소 신설방안 연구 용역,군
법무 계좌통신 분석시스템 구매,국군수도병원,,67.3416,,주식회사 디.아이환경,김수상,문재성,서울특별시 서초구 서운로1길34-0 (서초동),247982264.0,95.125,예비전력 VISION 구현 방향 연구용역,합동상호운용성기술센터
시뮬레이터 소프트웨어 보안성 시험 방안 연구,국군복지단,294155150.0,66.1127,,은성세미,최경환,김용수,서울특별시 용산구 한강대로46길25-0 (한강로2가) 401호,412575228.0,87.7319,해양 무인무기체계별 효과도 분석 통한 전력소요 검증,국군재정관리단
정보분석장비 30종 구매(20196314-D),해군본부,25856615.0,,2022-09-20,법무법인 집현전,박정기,,서울특별시 서초구 서운로1길34-0 (서초동),196980230.0,91.9271,육군 NCS직무표준화 및 군내 활용방안 연구 용역,중앙행정기관
00작전 효과 및 능력 구축방안 연구 용역,공군본부,118518158.0,,2023-01-31,와이파이컴퍼니,김준식,김미옥,,119224601.0,87.3173,미래 지역예비군 최적화 방안 연구 용역,합동참모본부
안보학술진흥연구용역(3.국내안보환경분석또는),국군재정관리단,131211488.0,87.8196,2016-01-06,,김진욱,김원섭,전북특별자치도 정읍시 북면 북면공단2길87-0,181144378.0,,국방기술기획평가원 설립의 경제적 타당성 분석,중앙행정기관
차세대 인터넷쇼핑몰 구축 정보전략계획 연구용역,합동참모본부,111817027.0,87.9572,2017-10-19,,이영환,이상규,,196649056.0,87.395,미래 지역예비군 최적화 방안 연구 용역,합동참모본부
여군 피복장구류 개선방안에 대한 연구,육군군수사령부,,82.0219,2020-04-29,,전건욱,,"서울특별시 강남구 언주로527, 10층 (역삼동)",112664281.0,91.5741,22-7차 연구장비 구매 계약 - 멸균소독기 소형,군
육군 부사관학교 시설종합발전계획 연구용역,국군재정관리단,7861191.0,,,주식회사 에이치더블유,박재범,김태형,"서울특별시 금천구 가산디지털2로184, 10층 1017호(가산동, 벽산디지털밸리2차)",,84.5883,21-해양무인체계에 필요한 핵심기술 연구,국군재정관리단
