입찰공고명,공고기관명,최종낙찰금액,최종낙찰율,최종낙찰일자,최종낙찰업체명,최종낙찰업체대표자명,최종낙찰업체담당자명,최종낙찰업체주소,최종낙찰금액_num,낙찰율_num,연구주제,기관_상위
22-11차 연구장비 구매 계약  - 의약품 냉동고(수정),국군의무사령부,13094200.0,88.059,2022-08-31,티에스와이,서선숙,서선숙,"인천광역시 미추홀구 주안동로25번길47-11, 302호(주안동, 경일하이빌)",13094200.0,88.059,22-11차 연구장비 구매 계약  - 의약품 냉동고(수정),기관
22-15차 연구장비 구매 계약  - 진탕욕조,국군의무사령부,,,,,,,,,,22-15차 연구장비 구매 계약  - 진탕욕조,기관
22-15차 연구장비 구매 계약  - 진탕욕조,국군의무사령부,10975800.0,89.044,2022-10-13,주식회사 쏠바이오텍,류재산,류재산,"대전광역시 서구 대덕대로319, 2층 212호(월평동, 우림빌딩)",10975800.0,89.044,22-15차 연구장비 구매 계약  - 진탕욕조,기관
군무원 적정 충원 비율에 관한 연구 용역,육군인사사령부,,,,,,,,,,군무원 적정 충원 비율에 관한 연구 용역,군
첨단기술을 적용한 안티드론 체계의 전력화 방안 연구,방위사업청(운영지원과),48474880.0,92.004,2022-09-21,(사)21세기군사연구소,김진욱,박계향,"서울특별시 금천구 가산디지털2로184, 10층 1017호(가산동, 벽산디지털밸리2차)",48474880.0,92.004,첨단기술을 적용한 안티드론 체계의 전력화 방안 연구,중앙행정기관
방산업체 방위산업기술 보호역량 강화방안 연구,방위사업청(운영지원과),58300000.0,97.166,2022-05-26,(사)한국방위산업진흥회,김유진,노경범,"서울특별시 마포구 마포대로49, 13층(도화동, 성우빌딩)",58300000.0,97.166,방산업체 방위산업기술 보호역량 강화방안 연구,중앙행정기관
22-해병대 병영문화혁신 외부 연구용역,제9691부대,49200000.0,90.892,2022-09-22,(사)한국전략문제연구소,박정기,윤진영,"서울특별시 용산구 청파로 40, 삼구빌딩 1815호(한강로3가)",49200000.0,90.892,22-해병대 병영문화혁신 외부 연구용역,제9691부대
공군 우주분야 인력관리 발전방안 연구,공군본부,,,,,,,,,,공군 우주분야 인력관리 발전방안 연구,군
4차 산업혁명 전장기능별 무기체계 소요 연구 용역,제9691부대,20241760.0,70.34,2022-03-29,한성대학교 산학협력단,노광현,심지민,서울특별시 성북구 삼선교로16길116-0 (삼선동2가),20241760.0,70.34,4차 산업혁명 전장기능별 무기체계 소요 연구 용역,제9691부대
정책연구용역(화생방보호의-Ⅱ 제안서평가기준 마련),방위사업청(운영지원과),35563000.0,86.739,2022-09-14,한성대학교 산학협력단,노광현,심지민,서울특별시 성북구 삼선교로16길116-0 (삼선동2가),35563000.0,86.739,정책연구용역(화생방보호의-Ⅱ 제안서평가기준 마련),중앙행정기관
22-해군 전장기능 지능화 추진방안 연구,해군본부,,,,,,,,,,22-해군 전장기능 지능화 추진방안 연구,군
21세기형 선진해군문화 연구,해군본부,,,,,,,,,,21세기형 선진해군문화 연구,군
21세기형 선진해군문화 연구,해군본부,25000000.0,85.604,2022-04-28,(사)한국전략문제연구소,박정기,윤진영,"서울특별시 용산구 청파로 40, 삼구빌딩 1815호(한강로3가)",25000000.0,85.604,21세기형 선진해군문화 연구,군
00부대 스마트 자동화 저장창고 신축 비용분석 연구,공군본부,,,,,,,,,,00부대 스마트 자동화 저장창고 신축 비용분석 연구,군
교육 발전방향 연구용역,국방대학교,,,,,,,,,,교육 발전방향 연구용역,중앙행정기관
교육 발전방향 연구용역,국방대학교,,,,,,,,,,교육 발전방향 연구용역,중앙행정기관
재사용 가능한 우주발사체 효용성 연구 용역,육군본부,,,,,,,,,,재사용 가능한 우주발사체 효용성 연구 용역,군
함정추진축계이상소음발생위치추정및원인분석기법연구,국군재정관리단,156000000.0,96.54,2022-05-11,(주)크리에이텍,최태묵,박미진,"부산광역시 해운대구 센텀북대로60, 915호",156000000.0,96.54,함정추진축계이상소음발생위치추정및원인분석기법연구,국군재정관리단
(22G079-I)국방IoT제품보안가이드라인수립연구용역,국군재정관리단,167577300.0,82.329,2022-05-26,(주)두두아이티,박영선,유형우,"서울특별시 금천구 가마산로96-0, 213호(가산동, 대륭테크노타운8차)",167577300.0,82.329,(22G079-I)국방IoT제품보안가이드라인수립연구용역,국군재정관리단
22-함정무기체계 한국형 사이버보안제도 적용연구,해군본부,33200000.0,85.467,2022-03-15,(주)두두아이티,박영선,유형우,"서울특별시 금천구 가마산로96-0, 213호(가산동, 대륭테크노타운8차)",33200000.0,85.467,22-함정무기체계 한국형 사이버보안제도 적용연구,군
22-함정 대기오염 저감방안  설계영향성 연구,해군본부,,,,,,,,,,22-함정 대기오염 저감방안  설계영향성 연구,군
국방과학기술료 고시 개선방안 연구,방위사업청(운영지원과),50000000.0,100.0,2023-04-21,한국지식재산연구원,손승우,김영중,"서울특별시 강남구 테헤란로131-0 (역삼동, 한국지식재산센터) 3.9층",50000000.0,100.0,국방과학기술료 고시 개선방안 연구,중앙행정기관
스마트 물류센터 도입 검토 연구용역,공군군수사령부,,,,,,,,,,스마트 물류센터 도입 검토 연구용역,군
22-3차 연구장비 구매 계약(수정) - 미생물측정기,국군의무사령부,,,,,,,,,,22-3차 연구장비 구매 계약(수정) - 미생물측정기,기관
마린온기체 수명관리 및 창정비소요비용 타당성 연구,제9691부대,34900000.0,72.151,2023-03-21,주식회사 베테랑콤,이재평,이재평,서울특별시 서초구 서초동1432-13 202,34900000.0,72.151,마린온기체 수명관리 및 창정비소요비용 타당성 연구,제9691부대
한미동맹과 비군사적 협력 연구용역,국방부군사편찬연구소,,,,,,,,,,한미동맹과 비군사적 협력 연구용역,중앙행정기관
한미동맹의 미래 연구용역,국방부군사편찬연구소,10000000.0,100.0,2022-09-22,국방대학교산학협력단,이문걸,문영옥,충청남도 논산시 양촌면 황산벌로1040,10000000.0,100.0,한미동맹의 미래 연구용역,중앙행정기관
군사사연구총서 용역 계약,국방부군사편찬연구소,22000000.0,100.0,2023-02-23,충북대학교산학협력단,김양훈,유지수,"충청북도 청주시 서원구 충대로1-0 (개신동, 충북대학교)",22000000.0,100.0,군사사연구총서 용역 계약,중앙행정기관
예비군훈련 원격교육 적용방안 연구,국방부(운영지원과),45500000.0,94.922,2023-04-04,(사)한국위기관리연구소,김운용,장재필,서울특별시 강남구 논현로189길6 (압구정동),45500000.0,94.922,예비군훈련 원격교육 적용방안 연구,중앙행정기관
항공통제기2차사업 기종결정평가 연구용역,방위사업청,44000000.0,,2023-02-23,국방대학교산학협력단,이문걸,,충청남도 논산시 양촌면 황산벌로1040,44000000.0,,항공통제기2차사업 기종결정평가 연구용역,중앙행정기관
차기전술차량 계열화 방안 연구,방위사업청(운영지원과),69250000.0,85.0,2023-03-20,(사)21세기군사연구소,김진욱,박계향,"서울특별시 금천구 가산디지털2로184, 10층 1017호(가산동, 벽산디지털밸리2차)",69250000.0,85.0,차기전술차량 계열화 방안 연구,중앙행정기관
저피탐 고도화 기술확보방안 연구,공군본부,33814000.0,89.124,2023-04-13,한성대학교 산학협력단,노광현,심지민,서울특별시 성북구 삼선교로16길116-0 (삼선동2가),33814000.0,89.124,저피탐 고도화 기술확보방안 연구,군
23-함정 실내공기질 기준 설정 연구,해군본부,40331000.0,90.98,2023-04-18,경희대학교산학협력단,김윤혁,조혜진,"경기도 용인시 기흥구 덕영대로1732-0 (서천동, 경희대학교 국제캠퍼스내)",40331000.0,90.98,23-함정 실내공기질 기준 설정 연구,군
군사용 인공지능 적용을 위한 법ㆍ제도 개정소요 연구,육군본부,46900000.0,85.287,2023-03-02,사단법인 안보경영연구원,전건욱,조대현,"서울특별시 강남구 언주로527, 10층 (역삼동)",46900000.0,85.287,군사용 인공지능 적용을 위한 법ㆍ제도 개정소요 연구,군
기술인력육성 보조사업자 운영성과 평가 및 연구,국방부(운영지원과),48000000.0,98.465,2022-10-04,직업교육정책연구소,현수,현수,경기도 수원시 영통구 법조로25-0 (하동) SK VIEW Lake A동 1612,48000000.0,98.465,기술인력육성 보조사업자 운영성과 평가 및 연구,중앙행정기관
금천구 00부대 배치방안 등 연구,국방부(운영지원과),,,,,,,,,,금천구 00부대 배치방안 등 연구,중앙행정기관
탄약고 안전거리 재산정을 위한 선행연구 용역,육군본부,52016590.0,98.645,2023-03-06,(사)한국무기체계안전협회,안동만,이정민,대전광역시 유성구 온천로59-0 (봉명동) 905호,52016590.0,98.645,탄약고 안전거리 재산정을 위한 선행연구 용역,군
상륙돌격장갑차(KAAV)-II 계열화 방안 연구,제9691부대,20200000.0,67.701,2023-03-14,주식회사 베테랑콤,이재평,이재평,서울특별시 서초구 서초동1432-13 202,20200000.0,67.701,상륙돌격장갑차(KAAV)-II 계열화 방안 연구,제9691부대
23년 전투발전 연구용역(1),육군교육사령부,35000000.0,93.285,2023-03-14,사단법인군사정보발전연구소,조보근,박임규,서울특별시 광진구 천호대로524-0 (군자동),35000000.0,93.285,23년 전투발전 연구용역(1),군
23년 전투발전 연구용역(2),육군교육사령부,33000000.0,88.423,2023-03-14,재단법인 한국군사문제연구원,김형철,이수행,"경기도 성남시 수정구 위례대로83(창곡동, 국방문화센터)",33000000.0,88.423,23년 전투발전 연구용역(2),군
23년 전투발전 연구용역(3),육군교육사령부,31000000.0,82.188,2023-03-14,(사)한국전략문제연구소,박정기,박병희,"서울특별시 용산구 청파로 40, 삼구빌딩 1815호(한강로3가)",31000000.0,82.188,23년 전투발전 연구용역(3),군
23년 전투발전 연구용역 세미나 수행 용역(5),육군교육사령부,28300000.0,78.249,2023-03-14,(사)한국전략문제연구소,박정기,박병희,"서울특별시 용산구 청파로 40, 삼구빌딩 1815호(한강로3가)",28300000.0,78.249,23년 전투발전 연구용역 세미나 수행 용역(5),군
군 급식 피복류 조달이관 성과분석 연구,국방부(운영지원과),,,,,,,,,,군 급식 피복류 조달이관 성과분석 연구,중앙행정기관
군인 공상 추정기준 수립 연구,국방부(운영지원과),99000000.0,100.0,2022-12-09,한양대학교 산학협력단,변중무,서정은,"서울특별시 성동구 왕십리로 222, 한양대학교 내 한양종합기술연구원 110호(행당동)",99000000.0,100.0,군인 공상 추정기준 수립 연구,중앙행정기관
22-6차 연구장비 구매 계약(수정) - 시약및약품냉장고,국군의무사령부,35376860.0,88.019,2022-09-29,주식회사 알앤피파트너스,최희경,김학균,서울특별시 성북구 보문로183 논현빌딩 1303호 (삼선동4가),35376860.0,88.019,22-6차 연구장비 구매 계약(수정) - 시약및약품냉장고,기관
민군복합타운 조성을 위한 제도적 방안 연구,국방부(운영지원과),45000000.0,92.158,2022-12-12,사단법인 안보경영연구원,전건욱,조대현,"서울특별시 강남구 언주로527, 10층 (역삼동)",45000000.0,92.158,민군복합타운 조성을 위한 제도적 방안 연구,중앙행정기관
예비전력발전세미나 주제연구(Ⅰ) 용역,육군본부,,,,,,,,,,예비전력발전세미나 주제연구(Ⅰ) 용역,군
연구장비(가스크로마토그래피) 구매 계약,국군의무사령부,,,,,,,,,,연구장비(가스크로마토그래피) 구매 계약,기관
드론 통합관제체계 운영개념 및 구축 방안 연구,제9691부대,25196000.0,85.27,2023-03-27,건양대학교 산학협력단,홍영기,김우중,"충청남도 논산시 대학로 121, 건양대학교 산학협력단(내동)",25196000.0,85.27,드론 통합관제체계 운영개념 및 구축 방안 연구,제9691부대
상륙공격헬기의 효과적인 시설사업 추진방안 연구,방위사업청(운영지원과),330000000.0,94.285,2023-02-17,(주)에프오알엠도시건축공간연구소,권시형,권시형,"서울특별시 송파구 법원로11길25-0, A동 1310호(문정동, 에이치비즈니스파크)",330000000.0,94.285,상륙공격헬기의 효과적인 시설사업 추진방안 연구,중앙행정기관
국방전직교육사업 스마트플랫폼 구축방안 연구,국방부(운영지원과),39500000.0,97.665,2023-03-17,주식회사 티이디컨설팅그룹,이양숙,김현덕,"서울특별시 영등포구 국회대로70길15-1 (여의도동), 5층 알587호",39500000.0,97.665,국방전직교육사업 스마트플랫폼 구축방안 연구,중앙행정기관
작전환경고려 전투실험 방법 및 평가 분석방법 연구,제9691부대,19990000.0,67.328,2023-03-14,(사)21세기군사연구소,김진욱,박계향,"서울특별시 금천구 가산디지털2로184, 10층 1017호(가산동, 벽산디지털밸리2차)",19990000.0,67.328,작전환경고려 전투실험 방법 및 평가 분석방법 연구,제9691부대
23-1차 개념설계 기술지원 연구용역,해군본부,1549300000.0,98.242,2023-04-11,한화오션 주식회사,권혁웅,차승회,경상남도 거제시 거제대로3370 (아주동),1549300000.0,98.242,23-1차 개념설계 기술지원 연구용역,군
