입찰공고명,공고기관명,최종낙찰금액,최종낙찰율,최종낙찰일자,최종낙찰업체명,최종낙찰업체대표자명,최종낙찰업체담당자명,최종낙찰업체주소,최종낙찰금액_num,낙찰율_num,연구주제,기관_상위
2020년 군 조직의 양성평등 지표 조사 및 분석 연구,공군사관학교,45299383.0,,2021-04-10,,,정관용,,45290881.0,71.415,19-헬기형 UAV 운용을 위한 함정설계 개념 연구,국군수도병원
군내 성희롱 행위자 재발방지 프로그램 연구,국군의무사령부,110515545.0,85.206,2019-01-20,(주)강남,박상욱,,광주광역시 서구 마륵로28-1 (마륵동),,85.204,22-함정 대기오염 저감방안  설계영향성 연구,군
대전병원 생화학자동분석기 소모품 60종 구매,육군본부,291334890.0,94.707,2022-01-15,사단법인 한국드론혁신협회(KDIA),김화영,이도제,"서울특별시 금천구 가산디지털1로1-0 (가산동, 더루벤스밸리) 1208호",291257657.0,94.702,무기체계 공급망 관리(SCM) 최적화 프로세스 연구,군
(23G048-I)생물안전3등급 연구시설(BL-3)유지보수용역,국군재정관리단,9100592.0,96.601,2021-10-17,주식회사 한국건설경영기술원,양선희,최규식,서울특별시 송파구 법원로8길9 (문정동) 10층,,96.606,백두체계능력보강 2차 시설사업기본계획 연구용역,국군재정관리단
23-N-금속성분분석기 구매,육군교육사령부,438711369.0,94.206,2023-07-11,초코인터내셔널 주식회사,박상욱,김경호,"서울특별시 영등포구 여의대방로67길22, 602호(여의도동, 태양빌딩)",438620537.0,94.199,(237020-H)23년 조사분석용 HW 구매,중앙행정기관
22년 육군 분석평가단 소개영상 제작용역,제9965부대,268834197.0,84.828,,(주)한일종합상사,이승후,권시형,서울특별시 영등포구 영등포로35길10-0 (영등포동6가) 8층 809호,268974945.0,,(227334-E)정밀측정장비(스펙트럼분석기 등 2종)구매,군
21년 연례 육군 리더십 수준 진단 연구용역,국방부(운영지원과),106492657.0,94.121,2018-10-26,,유상호,,경기도 화성시 동탄첨단산업1로14-0 (영천동)  KTX밸리 707호,106666853.0,94.122,군사사연구총서 용역 계약,중앙행정기관
함정 도면관리를 위한 SW개발 연구용역,국방부(운영지원과),191190089.0,72.96,2016-07-20,고려대학교산학협력단,정의붕,조현정,서울특별시 용산구 한강대로46길25-0 (한강로2가) 401호,191136220.0,72.968,(21F040-G) 사이버위협분석 개발연구체계 구축 사업,중앙행정기관
24-정보우세권  확보를 위한 정보력 강화방안 연구,육군교육사령부,,,2023-04-17,주식회사 타임기술,권택조,김석용,충청남도 논산시 연무읍 연무로 320(),149331558.0,76.416,BTL관리운영권 만료사업 시설인수 운영방안 연구용역,39정찰비행단
22-공-가스크로마토그래피(질량분석식) 구매,육군본부,70137266.0,90.737,2024-01-10,,,권시형,,70156737.0,90.737,21-04-142 신호분석기 등 3 품목,국군재정관리단
ArmyTIGER4.0네트워크정보유통능력분석연구용역,해군본부,,106.405,2019-09-17,,,,,97348032.0,106.398,공군 품목관리관 자격인증제도 도입방안 연구용역,군
국방무인체계 총수명주기관리방안 연구,국군재정관리단,,69.64,2019-04-29,(사)대한영양사협회,이재원,전형준,인천광역시 미추홀구 인하로100-0 (용현동) 인하대학교,386841237.0,,항-16-007 자동면역분석기 시약 등 35종,합동참모본부
국방정보통신망 구축방향 연구 용역,국방부(운영지원과),,83.544,2021-12-24,세종대학교산학협력단,김진욱,전진홍,,79272612.0,,부대소개영화 제작 용역(연구단),군
V-C 체계간 연동기술 연구,공군본부,313102157.0,,2017-09-05,,,,"서울특별시 금천구 가산디지털2로184, 10층 1017호(가산동, 벽산디지털밸리2차)",313074050.0,67.362,국방정보체계프로젝트관리시스템 발전방안 연구,국군재정관리단
극지안보환경 변화에 따른 미래 한국해군의 역할 연구,국군재정관리단,220008951.0,,,에스엔케이와이즈주식회사,김령은,김호연,"서울특별시 강남구 봉은사로129-0 (논현동, 거평타운오피스텔) 1126호",,87.785,지형분석도 제작 재료 구매,중앙행정기관
복합재 항공기 구조물 구조건전성 해석기법 연구용역,국군재정관리단,,,2017-04-12,,유상호,,,7506890.0,,전평시 군수부대 기동화 방안 연구용역,중앙행정기관
부대활동 유형별 위험성 평가체계 연구용역,국군재정관리단,410483286.0,83.596,,,,,,,,4차 산업혁명과 항공우주력 발전 패러다임 변화 연구,국군재정관리단
공중 무인무기체계 표준화 방안 연구,합동군사대학교,504733178.0,,,,,이대영,,504932191.0,78.687,항공우주력 건설 전투발전전략 연구용역,국군재정관리단
인공지능을 적용한 군사드론의 체계 연구,합동참모본부,40391897.0,84.101,,(주)시큐에이스,김흥광,임경태,"서울특별시 송파구 중대로105-0 (가락동, 가락 ID TOWER),302호",,,포항지역 항공기 소음감소 대응방안 연구 용역,국군재정관리단
19년 육군M&S센터 전문분석관 운용 용역(2019F014-I),해군군수사령부,,91.477,2023-11-05,한양대학교 산학협력단,류장수,이수행,"서울특별시 금천구 가산디지털2로184, 10층 1017호(가산동, 벽산디지털밸리2차)",76863826.0,91.483,`18년 지형분석장비 교체사업,기관
방산수출을 위한 DFAR(美 국방조달규정) 번역 및 연구,특수전사령부,,98.392,2016-01-06,(사)21세기군사연구소,홍영기,,"서울특별시 금천구 가마산로96-0, 213호(가산동, 대륭테크노타운8차)",112282549.0,98.397,2.75인치 유도로켓 창정비 개발 사업추진 연구용역,제5378부대
19-운용함정 소음 진동 성능점검 기술연구 용역,국군재정관리단,,70.976,2020-12-03,호원대학교 산학협력단,김진욱,,서울특별시 서초구 서초동1432-13 202,93059118.0,,청년장병의 군 복무간 지원 및 보상(취업분야) 연구,중앙행정기관
CH-47헬기 호이스트 군직정비방안 연구 용역,국군재정관리단,30556272.0,,,,,,,30523708.0,,K200A1장갑차 시뮬레이터 연구개발,중앙행정기관
(217172-E)이동식 취약점 분석평가 체계 구축,제2879부대,2871053.0,93.347,2023-09-26,라이핏사이언스,NAKAZAWA TAKASHI,안차순,인천광역시 연수구 한나루로105번길68-0 (옥련동) 406동 1804호,2872922.0,93.348,복합신호분석기 구매(20198178-F),국군재정관리단
차기 탑재/양륙 모의체계 개발 개념 연구 용역,국군의무사령부,,102.283,2020-01-22,(사)한국물환경학회,곽재수,구종우,"서울특별시 송파구 송파대로24길5-6 (가락동,1층)",,,20-교육훈련 빅데이터 통합관리체계 구축방안 연구,제9691부대
RAM 분석 및 군수지원 분석방법 선진화 연구(1차),방위사업청(운영지원과),,,,서울과학기술대학교 산학협력단,민희숙,김영진,서울특별시 영등포구 당산로49길13 (당산동6가),66668565.0,81.794,19-함정 ORD 작성을 위한 설계/건조 요구조건 연구,중앙행정기관
23년 기술연구용역 계약 의뢰(4),제2879부대,,89.14,2022-10-22,,,서재달,,94522318.0,,활주로지역 배수로 개선 분석평가 및 선행연구 용역,중앙행정기관
(227239-B) 악성코드 수집분석체계 라이선스 구매,공군제17전투비행단,356736619.0,,,계명대학교 산학협력단,이윤문,김봉환,"대구광역시 달서구 달구벌대로1095-0 (신당동, 계명대학교)",356701533.0,80.766,21년 공군 항공무장효과분석모델 통합유지보수 용역,군
직ㆍ간접 전투경험 공유확대 연구용역,국군재정관리단,4146379.0,96.693,2017-11-13,,,,,4153767.0,,SUPPRESSED,군
방탄물자 신뢰성 평가 개념 및 운영방안 연구,국군제1068부대,408318250.0,84.993,,유한회사 엔디클릭,홍광표,전재신,"서울특별시 영등포구 영등포로150,A동 L152호,1304호~1313호",408381046.0,,22-해군 전장기능 지능화 추진방안 연구,국군재정관리단
(22F008-I)주민 지자체함께와상생하는훈련장연구용역,국방부(운영지원과),81670499.0,104.901,2018-12-16,주식회사 모든통상,문유경,,"서울특별시 광진구 광나루로56길63, 지하1층 113호 에스46(구의동)",81708991.0,104.9,방산소재 개발사업 기획 및 인증체계 구축 연구,중앙행정기관
전술환경 下 효율적 이동통신체계 운용방안 연구용역,해군본부,,,2021-05-25,청주대학교산학협력단,김한욱,김산회,"서울특별시 성북구 정릉로 77, 국민대학교내(정릉동)",,,아세안확대국방장관회의 사이버워킹그룹 발전 연구,국군재정관리단
군 환경시설 관리 효율화 방안 정책연구용역,제2879부대,,98.123,2021-12-02,,김진욱,박병희,,,,국방·군사시설기준 부분개정 연구용역,중앙행정기관
한국형 국방 우주력 발전 전략 연구,공군본부,46858111.0,94.063,2018-03-10,사단법인 한국갈등학회,권택연,조종열,"서울특별시 중구 동호로7길41, 2층(신당동)",,94.07,EMP 방호시설 성능시험 방안 연구용역,국군재정관리단
미래 우주전장 분석 및 공군 우주전략 수립 연구용역,방위사업청(운영지원과),94615348.0,96.176,2019-02-20,,,전희수,,94635212.0,,표적메모리 회로카드 대체품 개발 연구용역,중앙행정기관
정기기초연구과제연구용역(8.국가재난사태..),공군본부,489154453.0,107.564,2022-10-11,에이티지씨(ATGC),조은미,이우희,서울특별시 서초구 반포대로13-0 (서초동),489195884.0,,(21F137-A)항공기 사격훈련장 확장방안 연구용역,국군재정관리단
(246311-E) 분석용 고성능 PC등 2품목 (리스자산),공군방공관제사령부,203705498.0,,,동진상사,장철호,손영옥,부산광역시 강서구 녹산산업중로62-6 (송정동),,,[24-육-227] 무선 데이터통신 운영환경 동적분석 장비,합동참모본부
자동처리체계 구축 및 연구용 부품 구매,해군본부,169402107.0,91.488,2017-12-04,,,,,169460253.0,91.489,21-2차 개념설계 기술지원 연구용역,중앙행정기관
중금속가열분석기 1항목 구매(의무),해군본부,479204176.0,,2021-03-03,건양대학교 산학협력단,홍영기,엄지성,서울특별시 성북구 삼선교로16길116-0 (삼선동2가),479160897.0,,전시자원소요분석모델 장비 교체사업 리스,군
대잠훈련분석체계(AEAS) 유지보수 용역,공군제38전투비행전대,323478661.0,90.717,2018-04-26,티엠시 주식회사,신희준,,"전라남도 무안군 삼향읍 남악3로80,204호(제일프라자)",323477436.0,,세계안보정세분석 연구 용역,기관
고속전투정 기지건설 방안 연구 용역,제9691부대,131418898.0,,2018-03-27,(사)21세기군사연구소,한민구,,,,91.483,산악지역에서의 적정 무기체계 및 전투수행 방법 연구,중앙행정기관
웨어러블 로봇 운용개념 연구용역,육군본부,126871825.0,88.066,,국방대학교산학협력단,,오세형,"서울특별시 금천구 가산디지털2로184, 10층 1017호(가산동, 벽산디지털밸리2차)",126889387.0,,항공우주력 건설 전투발전전략 연구용역,군
사단 작전지휘시설 신축사업 선행연구 용역,제9691부대,,86.081,2018-09-14,금성,이정원,이기찬,부산광역시 사하구 구평로16번길 71(구평동),779842252.0,86.091,지형분석도 제작 재료 구매,중앙행정기관
방산기술보호 성숙도 모델 인증제도 추진방안 연구,국군수도병원,,104.649,,(사)한국전략문제연구소,,,,58241925.0,104.646,북단 유도로 신설사업 분석평가 및 선행연구 용역,중앙행정기관
급식유통센터 성과분석 및 (경남권)필요성 연구,육군교육사령부,,110.927,2017-02-21,,,,"서울특별시 용산구 청파로 40, 삼구빌딩 1815호(한강로3가)",,,개전초 동원긴요부대 전시 완정성 보장 방안 연구,중앙행정기관
신기술 적용을 통한 저장시설 물류향상 연구,합동참모본부,37512955.0,,2023-06-02,,,,,37510482.0,86.651,전시 물자동원 실효성 제고방안 연구,기관
물증류기  분석용 순수제조기 구매 설치,육군교육사령부,,,2022-04-15,주식회사 휴먼씨엔씨,홍영기,김상겸,"경기도 안양시 만안구 만안로49, 519호(안양동, 호정타워)",488158611.0,77.637,(21G085-H)'22년 스펙트럼 측정분석장비 유지보수용역,제2879부대
국방우주력 발전을 위한 민·군 기술협력 방안 연구,국방부(운영지원과),716366.0,,,사단법인 안보경영연구원,전건욱,,"서울특별시 강남구 언주로527, 10층 (역삼동)",716989.0,84.144,미래특임 및 항공 통합 특임여단 편성방안 연구용역,군
24-모바일 증거분석체계 교체사업,공군본부,,,2024-10-31,과학기술정책연구원,박종호,최규식,"서울특별시 서대문구 연세로 50, 연세대학교(신촌동)",79628775.0,82.832,(24F262-A) 방호시설 폭발실증시험 계측 및 분석용역,기관
지질자원연구원 MASINT DATA 수신체계 구축사업,국방부(운영지원과),17236218.0,87.372,2020-08-24,,김진욱,이광수,"서울특별시 금천구 가산디지털2로184, 10층 1017호(가산동, 벽산디지털밸리2차)",17221182.0,87.379,AI기술의 분류체계 및 적용방안에 관한 연구,중앙행정기관
