입찰공고명,공고기관명,최종낙찰금액,최종낙찰율,최종낙찰일자,최종낙찰업체명,최종낙찰업체대표자명,최종낙찰업체담당자명,최종낙찰업체주소,최종낙찰금액_num,낙찰율_num,연구주제,기관_상위
액체폭약류 친환경 비군사화 방안 연구,국군재정관리단,63785283.0,90.044,2019-05-05,주식회사 서남아이에스,고찬갑,황병수,울산광역시 북구 명촌18길8-1 (진장동),,88.961,죽변 비상활주로 민ㆍ민갈등 해소방안 연구,군
전투기 시뮬레이터와 창공모델 연동시험 연구 용역,공군제38전투비행전대,70151083.0,101.163,2022-05-16,주식회사 일신이앤씨,엄영석,최규식,"서울특별시 서초구 효령로230-0 (서초동, 승정빌딩)",0.0,,2018년 서울안보대화 사이버워킹그룹 지원 연구,제2군단
(20F060-I)소음영향도작성을위한소음측정및분석용역,공군군수사령부,,89.796,2022-08-08,주식회사 타임기술,장우영,정주교,서울특별시 서대문구 불광천길278 (북가좌동) 1층,9080649.0,89.588,육군 항공관제 시뮬레이터 연구개발,국군재정관리단
지형분석장비 구매설치,공군본부,,94.996,,은성세미,조종열,이지은,"서울특별시 서대문구 수색로138-0, 2층(북가좌동)",7023553.0,89.322,드론봇 전술훈련장 운용개념 및 구축방안 연구용역,제2062부대
국방 분야 초거대 AI 적용 방안 연구,육군본부,,89.424,2022-12-17,주식회사피레타,김영우,김영진,서울특별시 중랑구 동일로516-3 (면목동) 5층,103663302.0,,2018년 항공관제 분석체계 유지보수 용역,국군재정관리단
효율적인 탄약 전력화 방안 연구,국군의무사령부,,,,주식회사 엔브이티,이수훈,문송철,"서울특별시 금천구 가산디지털1로119-0 (가산동, SK트윈테크타워, a동 10층 6호)",0.0,89.791,영상정보에 대한 학습데이터 확보방안 연구,제3707부대
효과성·활용성 중심의 군내 NCS 적용방안 연구용역,국군간호사관학교,167807402.0,90.131,,주식회사 엔미디어솔루션,오중산,김해리,"서울특별시 서대문구 수색로138-0, 2층(북가좌동)",,,무기체계 안전성 시험평가방안 연구,종합보급창
K21장갑차 조종수카메라 정비기술개발 연구용역,국방대학교,,90.158,2024-09-15,(주)디아이엔티,이윤문,이선영,충청북도 청주시서원구 개신동446-2,,,군단정찰용 무인항공기-Ⅱ 시설사업 선행연구,군
해안경계 임무전환 관련 안보상황 평가체계 연구,특수전사령부,571234615.0,87.11,,(주)지디시스,전병욱,유보라,"경기도 용인시 기흥구 기흥로58-1 (구갈동) 기흥ICT밸리 SK V1, A동 2406호",,89.365,2.75 유도로켓(차량탑재형) 시설사업 선행연구,국군복지단
수중전술기기통제사 자격 신설 연구,국방부조사본부,79163344.0,90.608,2020-02-04,중원대학교 산학협력단,엄기숙,오순길,충청북도 청주시 청원구 오창읍 농소길33-56,,,연구활동 재료(초자) 189종 구매,제7821부대
연구장비(가스크로마토그래피) 구매 계약,해군본부,70834876.0,89.661,,네이버시스템 주식회사,이승호,김승준,경상남도 창원시 진해구 용원동로294-0 (용원동),5618344.0,99.934,수중전술기기통제사 자격 신설 연구,국군제1068부대
(20F062-I)소음영향도작성을위한소음측정및분석용역,제5378부대,180652070.0,89.495,2019-02-28,(주)모던애드,강종효,이영섭,서울특별시 영등포구 의사당대로38 (여의도동) 101동 412호,0.0,88.972,AI기술의 분류체계 및 적용방안에 관한 연구,군
화학작용제 자동분석기 MM-1 외주정비,국군재정관리단,,89.998,2021-03-01,테크디,이기용,김선주,"경기도 의왕시 오봉산단3로25, 1동 303호(삼동, 의왕테크노파크더리브비즈원)",2856546.0,81.09,대전병원 생화학 자동 분석기 소모품 20종 구매,국군대전병원
해병대 인력획득체계 분석 발전 방향 연구 용역,제2307부대,180239305.0,100.85,2022-11-26,(주)다올씨앤씨,강명환,진유리,"서울특별시 금천구 벚꽃로254-0 (가산동, 월드메르디앙벤처센타) 1109호",,,근무주정 내항성 향상 함형 개발 연구,중앙행정기관
전평시 군수부대 기동화 방안 연구용역,국방부(운영지원과),,90.043,,(주)아이엠티,이영주,김종환,경기도 수원시 영통구 삼성로274 (원천동) 수원팩토리월드 410호,530167.0,89.85,다계층통합네트워크 구축을 위한 연구용역,제2879부대
한국형 첨단전투관리체계 운용개념 및 발전방안 연구,제3697부대,,89.97,2023-10-20,에이치디현대중공업 주식회사,김재욱,황예진,"서울특별시 구로구 디지털로32길 30, 코오롱디지털타워빌란트15층(구로동)",104247108.0,89.187,항 18-029 자동면역분석기 시약 등 53종 구매,제9691부대
산소분석기 1종,육군본부,67726679.0,,2019-12-21,(주)지디시스,김자이,이춘근,"서울특별시 송파구 법원로11길25-0, A동 1310호(문정동, 에이치비즈니스파크)",153263137.0,,합동화력시뮬레이터 양산사업 비용분석,제3130부대
(20F081-A)소음영향도작성을위한소음측정및분석용역,제7016부대,,89.589,,주식회사 모든통상,이남택,오원석,"서울특별시 종로구 홍지문2길20-0 (홍지동, 상명대학교)",109229859.0,89.996,(22G028-A)생물안전3등급 연구시설 유지보수 용역,기관
19년 작전지속지원분석모델 유지보수(2018F124-G),공군제7항공통신전대,,,2020-06-24,주식회사 에이티앤아이,이우희,신명화,"대전광역시 유성구 대학로31-0 (봉명동, 유성한진오피스텔) 2215호",19990447.0,,기갑/기계화부대 중대급 교전훈련장비 2차 선행연구,제6619부대
한국형 차세대 전투임무기 구축방안 등 연구,국군수도병원,,,,주식회사  코리아리서치인터내셔널,안성일,이기석,강원특별자치도 춘천시 동면 만천로104-1,88597642.0,89.194,FA-50 성능개량 방안 연구,대학
KUH-1 헬기 견인장치 안전센서 개발 연구용역,국군의무사령부,178381005.0,89.67,,유한회사 한빛기업,가회광,윤미선,"서울특별시 종로구 율곡로6길36 (운니동, 오피스텔월드) 1008호",101055173.0,89.535,40mm고속유탄기관총-Ⅱ 사업분석,제9965부대
22-7차 연구장비 구매 계약 - 멸균소독기 소형,공군방공관제사령부,162838060.0,89.921,2023-11-14,사단법인 한국사회보험연구소,김정희,윤병찬,"서울특별시 영등포구 국회대로70길12, 802호 (여의도동,대산빌딩)",984848.0,98.129,(226046-G)'22년 육군 DB분석체계 교체(리스물건),제5378부대
고속상륙정(LSF-II) Batch-II 사업분석,국방전산정보원,,90.026,,태형상사주식회사,남궁진,정관용,인천광역시 연수구 원인재로212 (연수동),,82.577,22-해-소형 사단용 생화학자동분석기 구매,국군재정관리단
K10제독차 조종상자 회로카드 정비기술개발 연구용역,제20전투비행단,182222709.0,,2017-08-12,청맥기획,문강분,전진우,"서울특별시 서초구 효령로230-0 (서초동, 승정빌딩)",,89.722,방산물자 기술수준 및 경쟁가능성 심화 조사 및 분석,국군재정관리단
(247192-C) 유전자감정장비(자동염기서열분석기) 구매,수도기계화보병사단,68480651.0,101.313,2021-07-12,삼송,황조연,유재웅,제주특별자치도 제주시 첨단로251 (영평동),3367353.0,,군사사연구총서고대~근대한국군사사연구용역(과제4),4284부대
22-유도/수중무기 창정비 비용 대 효과 분석,국군의무사령부,180183734.0,89.451,2023-10-26,주식회사 리눅스데이타시스템,조현선,김채미,충청북도 청주시 흥덕구 옥산면 덕촌삼성골길16,0.0,,운용제원 분석 기반 장비수명 판단방안 연구,제9965부대
23년 비용분석모델(True Planning) SW유지보수 용역,공군제15특수임무비행단,74654921.0,90.346,,주식회사 루키스,정중식,양용진,"서울특별시 금천구 가산디지털1로30,1712호 (가산동,에이스하이엔드타워10차)",105385056.0,89.092,16년 차세대 첨단함정 건조가능성 검토 연구용역,제9227부대
[24-육-117] AI기반 사격지휘체계 연구,공군작사근무지원단,,,,사이모빌 주식회사,홍태오,이영익,"경기도 성남시 수정구 복정로84번길 22-15,(B-001호) (복정동)",108604929.0,,기술연구 환경구축 사업 리스,군
120mm자주박격포 및 사격지휘차량 성능개량 사업분석,공군제15특수임무비행단,,,2017-05-18,유한회사 엔디클릭,조홍덕,김성찬,부산광역시 동구 중앙대로286번길9-0 (초량동) 306호,93830037.0,97.864,공개SW 군 확산을 위한 정책수립 연구,제2062부대
차세대 기동헬기 발전방향 연구 용역,육군본부,,94.152,2018-10-24,정호정보통신,김영욱,윤정숙,"전라북도 군산시 임피면 호원대3길 64,",0.0,89.16,방위사업 계약법령 체계화 방안 연구,제2879부대
KUH-1 엔진 시험장비 고장예측시스템 개발 연구용역,국군수송사령부,494498256.0,89.625,2024-01-15,디에이전,신지웅,이향천,"대전광역시 대덕구 대화로120, 7층 729,730호(대화동, 가온비즈타워)",476362.0,97.482,공군 탄약 저장시설 지하터널화 방안 연구,군
함정 미래추진체계 기술적 대응 방안 정립 연구,공군방공관제사령부,68271596.0,90.734,,주식회사 지음지식서비스,안은희,윤수정,"서울특별시 금천구 가산디지털2로184, 10층 1017호(가산동, 벽산디지털밸리2차)",,79.909,CSP 획득개선 및 무기체계 가동률 향상방안 연구,군
미래 전장에서 승리하기 위한 육군전략 발전 연구,제6619부대,148929987.0,,,주식회사  인섹시큐리티,장수현,이승재,"경기도 고양시 일산동구 고봉로 26-14, 양우로데오랜드 A동 304호(장항동)",,,다계층통합네트워크 구축을 위한 연구용역,국군재정관리단
절충교역 제도 선진화 방안 연구,제5군단사령부,67589198.0,89.955,,(주) 솔포스텍,고중혁,금재호,경상남도 창원시 의창구 죽전로68번길29 (팔용동),,66.523,공군 군수지원 분야 발전방향 연구 용역,국군재정관리단
해군 부사관 조직문화 혁신방안 연구용역,육군인사사령부,,89.738,2017-06-17,MRO Tech(엠알오텍),양선희,오중택,대전광역시 대덕구 대화로160-0 (대화동) 10동 205호,96632816.0,89.222,빅데이터 기반 공중전투 기동 분석기술 연구용역,대학
미-23-미사일방어부대 효율적 부지 활용방안 연구,종합보급창,90406237.0,89.649,2019-01-31,주식회사 한국심리평가원,김정옥,김선태,서울특별시 노원구 화랑로574-0 (공릉동),0.0,89.759,통신가설차 경미한 성능개량 사업분석,군
우주 무기체계의 최적 보험 가입 방안 연구,국군화생방방호사령부,,89.832,2019-09-10,고메드,김상인,김수권,"경상남도 창원시 진해구 중원로1-0 (남빈동, 해군사관학교내)",,,건설현장 안전 관리시스템 구축 연구용역,중앙행정기관
76mm 함포 약실 정밀검사용 장비개발 연구용역,제20전투비행단,167463709.0,89.801,2017-04-06,주식회사 오파스넷,김재경,오선아,"인천광역시 서구 로봇랜드로155-11 (청라동), 5층 504호",273257943.0,81.327,경어뢰 성능개량사업 전문용역 비용분석,국군제1068부대
16-'17년 대잠작전효과분석모델 성능개선 용역,제9691부대,75235780.0,,2017-06-02,한국건설기술연구원,이용호,허정행,서울특별시 강서구 양천로401-0 (가양동) B-407,,,19-스마트쉽 무선네트워크 활용방안 연구,군
미래 예비전력 정예화를 위한 동원개념 재설계 연구,합동참모본부,68388510.0,,,한양무선통신,홍순국,유재은,"서울특별시 마포구 마포대로 12, 한신오피스텔(마포동)",81202577.0,,연구장비확보(중합효소연쇄반응장치),제3훈련비행단
알코올 대사체 분석방법 연구,국방전산정보원,61034393.0,90.03,2024-01-20,주식회사 보람정보통신,김성훈,전아영,충청북도 단양군 단양읍 상진14길 1(),104449618.0,,절충교역 제도 선진화 방안 연구,제7016부대
부품정비대대 - 분석기  스펙트럼용 구매,국방부(운영지원과),66635524.0,,2022-06-17,엠텍리서치,최영상,김현숙,"인천광역시 서구 백범로630번길22, 308-1호, 216호 (가좌동)",,89.559,항공작전기지 계류공간의 효육적 활용방안 표본연구,군
전원품질 분석기 구매,국군재정관리단,170838669.0,,2020-07-11,자주국방네트워크,권용복,배미선,"전북특별자치도 군산시 임피면 호원대3길 64,",0.0,89.799,KUH-1 헬기 견인장치 안전센서 개발 연구용역,제9691부대
전장리더십 역량의 평시 개발 연구,육군군수사령부,569673675.0,90.942,,제이에스씨 코퍼레이션,허건영,지재필,"경기도 포천시 호국로 1007, 대진대학교 산학협력단(선단동)",0.0,88.908,2017년 제3회 국방 분석평가관계관 워크숍 위탁운영,군
22-공군 기후예측 및 기후변화 시나리오 연구용역,제3707부대,,99.429,2021-05-30,미라클,김성훈,문영옥,"서울특별시 은평구 진흥로 225,(불광동)",0.0,86.659,생화학자동분석기(동물용) 등 3항목 구매(의무),중앙행정기관
장비 고장예측 시스템 개발방안 기초연구 용역,국군간호사관학교,73619492.0,89.644,,주식회사 가이온,안기수,손보연,대전광역시 동구 대학로62-0 (용운동),87338492.0,85.256,LMS(학습관리시스템) 개념 연구용역,기관
