입찰공고번호,입찰공고차수,입찰공고명,업무구분명,계약체결형태명,계약체결방법명,낙찰자결정방법명,적격심사여부,공고기관명,공고기관코드,수요기관명,수요기관코드,낙찰하한율,예정가격,기초금액,추정가격,개찰일자,개찰시각,개찰결과구분명,최종낙찰금액,최종낙찰율,최종낙찰일자,최종낙찰업체명,최종낙찰업체대표자명,최종낙찰업체담당자명,최종낙찰업체사업자등록번호,최종낙찰업체주소
UMM0582,1,24-N-군악기(피콜로 등 16종) 구매,물품,총액계약,제한경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,87.995,203681584,203660000,192200000,2024-05-17,15:00:00,개찰완료,179233700,87.997,2024-05-17,에이치아이엠,이용재,이용재,108-18-32612,서울특별시 동작구 사당로4길27-0 (사당동)
UMM0543,1,24-D-냉장 냉동고 5종구매(241025-F),물품,총액계약,일반경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,82.995,739133675,732390000,679127273,2024-05-17,15:00:00,개찰완료,613742820,83.035,2024-05-17,주식회사 터보코리아,박창훈,유인철,410-86-28908,광주광역시 광산구 평동산단2번로 204(장록동)
UMM0591,1,(246194-E) 영현백 구매,물품,총액계약,제한경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,87.995,187997302,186960000,174099418,2024-05-17,15:00:00,개찰완료,165428348,87.995,2024-05-17,공손,엄정안,엄정안,375-12-01624,서울특별시 강북구 오현로9길159 (미아동) 204호
UMM0576,1,(246207-D)일체형 결속기 2종(16밀리/32밀리) 구매,물품,총액계약,일반경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,82.995,404053205,402447000,403163636,2024-05-17,15:00:00,개찰완료,335349270,82.996,2024-05-17,주식회사 에이원씨에프,김준성,김수민,105-87-66972,"서울특별시 서초구 남부순환로358길62, 2층(양재동, 한터빌딩)"
UMM0585,1,(24F179-A) 관사 제초용역,용역,총액계약,제한경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,87.995,59825965,60120160,68096709,2024-05-17,15:00:00,개찰완료,52646456,87.999,2024-05-17,시민종합조경 주식회사,김윤옥,손낙현,125-81-73359,"경기도 평택시 포승읍 평택항로184번길 26, 가동 206호"
UMM0575,1,(246234-D)소화기 보관함 구매,물품,총액계약,일반경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,82.995,226477766,226561500,223875000,2024-05-17,15:00:00,개찰완료,187975978,82.999,2024-05-17,(주)다남정보통신,김석용,이지혜,136-81-30272,"경기도 고양시 일산동구 중앙로1305-30, 728호 (장항동, 일산마이다스오피스텔)"
UMM0573,1,(247013-H)군사법원 전자법정 시스템 교체사업,물품,총액계약,제한경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,87.995,109356409,109420290,101462455,2024-05-17,15:00:00,개찰완료,96247370,88.012,2024-05-17,(주)하나정보통신,박은진,박은진,581-81-00319,"부산광역시 사상구 낙동대로902번길 30, 2층(감전동)"
UMM0584,1,(24F176-B)해안감시망연동체계 교체(금융리스),물품,총액계약,일반경쟁,최저가격제,N,국군재정관리단,ZD00303,국군재정관리단,ZD00303,0,1740935705,1736540260,1610246427,2024-05-17,15:00:00,개찰완료,1680699210,96.539,2024-05-17,미래에셋캐피탈(주),이만희,박영화,410-81-40265,"서울특별시 중구 을지로5길26, 6층 (수하동, 미래에셋센터원 웨스트타워)"
EKA0007,1,¼톤 통신장비 탑재차,물품,총액계약,일반경쟁,적격심사제,Y,방위사업청,1690000,방위사업청,1690000,,1675226243,1670842000,0,2024-05-20,14:30:00,개찰완료,1453634150,86.772,2024-05-20,주식회사 와풀,송봉주,노재란,117-81-86004,경기도 김포시 월곶면 김포대로2708-37
MCJ0005,1,2센터 외부 조경(예초) 관리 용역,용역,총액계약,제한경쟁,적격심사제,Y,국방통합데이터센터,ZD01034,국방통합데이터센터,ZD01034,87.745,16669005,16704400,15185818,2024-05-20,11:00:00,개찰완료,14626699,87.747,2024-05-20,(주)일촌,조윤주,조재원,514-81-58000,대구광역시 달성군 옥포읍 간경3길24-1
SFC0038,2,24-해병-사고예방 VR영상콘텐츠 제작 대행,용역,총액계약,2단계경쟁(동시),최저가격제,N,제9691부대,ZD00152,제9691부대,ZD00152,0,29402618,29386390,27249200,2024-05-20,10:30:00,개찰완료,26676967,90.729,2024-05-29,주식회사 요요인터렉티브,이경주,박수정,126-86-81105,"서울특별시 송파구 법원로127-0 (문정동) 문정대명벨리온 208, 209, 210호"
UMM0586,1,24-N-IR레이저 등 2종 구매,물품,총액계약,제한경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,87.995,200465348,199010000,184545455,2024-05-20,11:00:00,개찰완료,176403350,87.996,2024-05-20,(주)선진종합상사,박선형,박선형,311-81-43155,"충청남도 당진시 대호만로1438-0 (석문면, 현대용접재료)"
UMM0558,1,24-D-체력단련장 코스관리장비 구매(241027-F),물품,총액계약,일반경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,82.995,926003625,935020000,867027273,2024-05-20,11:00:00,개찰완료,778476325,84.068,2024-05-20,(주)상지일렉스,정원상,정원상,206-86-06585,서울특별시 성북구 화랑로19길77-8 2층 (장위동)
UMM0574,1,24-N-0함대 얼음정수기(195대) 임차 용역(함정포함),용역,총액계약,일반경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,82.995,621637766,618260000,573300000,2024-05-20,11:00:00,개찰완료,517341136,83.222,2024-05-20,디에이치바이오,김단희,김단희,292-09-00316,"경기도 수원시 영통구 광교중앙로170, 1동 5층 7호 507호(하동, 광교 효성해링턴 타워)"
UMM0530,1,24-N-무선망 원격운용장치 구매(248139-F),물품,총액계약,일반경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,82.995,293244915,294070000,272689091,2024-05-20,11:00:00,개찰완료,243474509,83.027,2024-05-20,극동크리트 주식회사,여도환,이송경,119-81-33240,"서울특별시 동작구 보라매로5길51, 402호(신대방동, 롯데타워)"
UMM0583,1,24-N-평 함정 및 유해환경근무자 특수건강검진 용역,용역,총액계약,일반경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,87.745,102630401,103140000,105447470,2024-05-20,11:00:00,개찰완료,90490600,88.171,2024-05-20,안양세종의원,김영득,김정인,123-90-42793,경기도 안양시 만안구 충훈로83-0 (석수동)
UMM0581,1,24-D-쇼핑카트 등 6종 구매,물품,총액계약,제한경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,87.995,114496552,115150000,110726364,2024-05-20,11:00:00,개찰완료,100752000,87.995,2024-05-20,다비드 주식회사,최양임,최양임,402-86-07940,전북특별자치도 전주시 덕진구 전주천동로364 (진북동)
UMM0580,1,24-F-변환기 주파수용 제조(249081-F),물품,총액계약,제한경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,87.995,129288814,129410000,120000000,2024-05-20,11:00:00,개찰완료,114050700,88.213,2024-05-20,태일자동제어(주),한연수,한연수,408-81-32952,광주광역시 광산구 신가매결길28(신창동)
EBB0189,1,K계열 기동궤도부품류,물품,총액계약,일반경쟁,적격심사제,Y,방위사업청,1690000,방위사업청,1690000,,1210780192,1210405000,0,2024-05-21,11:00:00,개찰완료,1024500000,84.614,2024-05-21,대창마린테크(주),김효성,윤상열,606-81-68961,부산광역시 사상구 모덕로27번길 126()
EBB0152,2,24년~25년 (UH-60) 제어장치 시동보조기용 정비,물품,총액계약,일반경쟁,적격심사제,Y,방위사업청,1690000,방위사업청,1690000,,35164011,35187000,0,2024-05-21,14:00:00,개찰완료,30250000,86.025,2024-05-22,주식회사 원영전자,김창환,홍종운,129-86-84907,"경기도 성남시 중원구 사기막골로159-0 (상대원동, 금강하이테크2 아파트형공장) 711호"
EBB0190,1,핀 발사용,물품,총액계약,일반경쟁,적격심사제,Y,방위사업청,1690000,방위사업청,1690000,,330005705,330758000,0,2024-05-21,15:00:00,개찰완료,276180000,83.689,2024-05-21,(주)경도,조영,조기현,621-81-24977,경상남도 양산시 상북면 홍룡로42
HCG0010,1,24-공군 적정 상비병력 규모 연구 용역,용역,총액계약,2단계경쟁(동시),최저가격제,N,공군본부,1290339,공군본부,1290339,0,43696941,44060000,40054545,2024-05-21,11:00:00,개찰완료,38900000,89.022,2024-05-21,(사)한국전략문제연구소,박정기,박병희,106-82-05842,"서울특별시 용산구 청파로 40, 삼구빌딩 1815호(한강로3가)"
HCL0040,1,24-132 항공우주비행체 압력 측정시스템,물품,총액계약,제한경쟁,적격심사제,Y,공군사관학교,7002962,공군사관학교,7002962,87.995,213077939,214500000,195000000,2024-05-21,11:00:00,개찰완료,203775000,95.634,2024-05-21,(주)피디케이,한무필,김미경,314-81-58434,대전광역시 유성구 엑스포로339번길10-6 (문지동)
LCF0159,2,창상드레싱 등 2항목 구매(의무),물품,총액계약,제한경쟁,적격심사제,Y,육군군수사령부,1290307,육군군수사령부,1290307,87.995,34058539,34203480,31094073,2024-05-21,11:00:00,개찰완료,33400000,98.066,2024-05-21,제이비글로벌주식회사,박대희,박대희,657-88-01652,경기도 남양주시 송산로339번길28-11 (별내동) 101호
LCF0219,1,모사전송기 등 1항목 구매(통신),물품,총액계약,제한경쟁,적격심사제,Y,육군군수사령부,1290307,육군군수사령부,1290307,87.995,27728751,27832915,25302650,2024-05-21,11:00:00,개찰완료,24402790,88.005,2024-05-21,이모던솔루션,고상달,고상달,609-40-62847,"경상남도 창원시 의창구 팔용로423번길8, 지하(팔용동)"
LCF0175,2,부력판 등 7항목 제조(궤도 제조014),물품,총액계약,제한경쟁,적격심사제,Y,육군군수사령부,1290307,육군군수사령부,1290307,87.995,61508015,61939770,56308882,2024-05-21,11:30:00,개찰완료,54438040,88.505,2024-05-21,동창원산업(주),정창,문혜영,553-81-01007,경상남도 의령군 용덕면 의합대로123-7
LCF0207,2,다기관조립체  유압식 등 2항목 구매(특무),물품,총액계약,일반경쟁,적격심사제,Y,육군군수사령부,1290307,육군군수사령부,1290307,82.995,2361921048,2340095000,2127359091,2024-05-21,10:30:00,개찰완료,2073698500,87.797,2024-05-21,시연테크,손효경,손효경,306-12-51069,경상남도 창원시 성산구 웅남로316-0 (웅남동) 4동103호
LCF0205,1,몸체 브리지 베이스 등 1항목 생산능력제조(총포),물품,총액계약,제한경쟁,적격심사제,Y,육군군수사령부,1290307,육군군수사령부,1290307,82.995,163193295,162736300,147942091,2024-05-21,10:30:00,개찰완료,162736300,99.719,2024-05-21,삼호정밀,김일천,김수영,622-02-60419,부산광역시 강서구 평강로217-1 (대저1동)
LCG0035,1,[24-육-98] 의료기관 잠복결핵 검진,용역,총액계약,일반경쟁,적격심사제,Y,육군본부,1290298,육군본부,1290298,87.745,44626210,45038840,40944400,2024-05-21,12:00:00,개찰완료,39508700,88.532,2024-05-21,(사)대한결핵협회,신민석,김서진,107-82-03639,서울특별시 서초구 바우뫼로6길57 (우면동)
LCG0036,1,[24-육-101] 기여공약 이행을 위한 금속탐지장비 구매,물품,총액계약,제한경쟁,적격심사제,Y,육군본부,1290298,육군본부,1290298,87.995,31372810,31248000,28407273,2024-05-21,11:00:00,개찰완료,30966100,98.703,2024-05-21,지후,하창헌,하창헌,856-02-01309,경기도 고양시 덕양구 행신로131-11 (행신동) 304-2002
LDH0493,1,(기동) 축 차축용 자동차용 등 2종 구매,물품,총액계약,제한경쟁,적격심사제,Y,제2879부대,ZD00347,제2879부대,ZD00347,87.995,13489701,13416000,12440436,2024-05-21,13:00:00,개찰완료,12022000,89.119,2024-05-21,금성특수산업,김진봉,김진봉,606-35-86453,부산광역시 사상구 광장로34 금성특수산업
LDH0497,1, (자재) 하우징 상부 하부 부품키트 구매,물품,총액계약,제한경쟁,적격심사제,Y,제2879부대,ZD00347,제2879부대,ZD00347,87.995,127859783,126656000,117445364,2024-05-21,13:00:00,개찰완료,127289280,99.553,2024-05-21,모아컴,이상주,이상주,217-15-72222,서울특별시 송파구 양산로12 (거여동) 세신거여훼미리타운 303호
MCR0027,2,7.정기기초과제(7.생성형...),용역,총액계약,협상에의한계약(전자),협상,N,국방대학교,1290412,국방대학교,1290412,0,19530720,19607843,18181818,2024-05-21,10:30:00,개찰완료,18500000,94.722,2024-05-27,명지대학교 산학협력단,김영욱,김현정,135-82-11060,"경기도 용인시 처인구 명지로 116, 명지대학교(남동)"
MDG0140,1,24년 의무장비(탁도계) 구매,물품,총액계약,일반경쟁,적격심사제,Y,국군의무사령부,1290291,국군의무사령부,1290291,87.995,5011791,5017600,4654545,2024-05-21,11:00:00,개찰완료,4410480,88.002,2024-05-21,엠제이유통,강명진,강명진,844-23-01709,강원특별자치도 강릉시 남부로164번길12-0 (노암동)
MDG0142,1,24-4차 복지기금 자산성비품(소파 등 4종) 구매,물품,총액계약,제한경쟁,적격심사제,Y,국군의무사령부,1290291,국군의무사령부,1290291,87.995,6178600,6139000,5580909,2024-05-21,11:00:00,개찰완료,5436970,87.996,2024-05-21,이룸유통,김민서,김민서,131-41-64602,"인천광역시 남동구 운연천로11, 1305동 601호"
SCF0480,1,격막  밸브용  평면형 등 4종 제조,물품,총액계약,제한경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,87.995,28119161,28000000,26750909,2024-05-21,10:30:00,개찰완료,24840700,88.34,2024-05-21,티케이(T.K)테크,김재욱,김재욱,440-70-00235,부산광역시 강서구 대저로3번길52-15 (대저1동)
SCF0481,1,전기다리미 86EA 구매,물품,총액계약,제한경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,87.995,6396051,6400000,5941818,2024-05-21,10:30:00,개찰완료,6081500,95.082,2024-05-21,티나라교육기획,김정한,김정한,608-35-18378,울산광역시 중구 태화로130-0 (태화동)
SCF0478,2,(긴급) 펌프  유압식 1종,물품,총액계약,제한경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,87.995,8151586,8137000,7545455,2024-05-21,10:30:00,개찰완료,7173040,87.995,2024-05-21,창조통상,손수진,손수진,838-17-00612,경기도 용인시 처인구 명지로16번길25-0 (역북동) 우미린센트럴파크 107-1001
SCF0486,1,(긴급)밸브  볼형 등 54종,물품,총액계약,제한경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,87.995,28465453,28157000,26193818,2024-05-21,13:00:00,개찰완료,26833620,94.267,2024-05-21,경진테크,정태경,정태경,501-31-70508,"경상남도 창원시 성산구 원이대로495 (반림동, 트리비앙아파트) 230동 1607호"
SCF0483,1,덮개  포구용 1종 제조,물품,총액계약,제한경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,87.995,46615004,47000000,43750000,2024-05-21,10:30:00,개찰완료,41385480,88.781,2024-05-21,에스엔더블유테크,명노헌,명노헌,606-24-47532,부산광역시 강서구 가리새2로13번길14-0 (생곡동)
UMM0593,1,24-F-포말제독기 구매,물품,총액계약,제한경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,87.995,123896257,124810000,115734545,2024-05-21,11:00:00,개찰완료,109023890,87.996,2024-05-21,그리마,이양숙,이양숙,121-18-58065,인천광역시 동구 화도로29-0 (화수동)2층
UMM0601,1,(246014-C) 케이블  전화기용(야전선) 구매,물품,총액계약,일반경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,82.995,317716778,319865000,362209782,2024-05-21,11:00:00,개찰완료,264433961,83.229,2024-05-21,주식회사 우리아이티,천재호,유민화,121-86-23721,"인천광역시 서구 가남로61, 219호 (가좌동, 토지산업2차지식산업센타)"
UMM0589,1,24-N-0함대 예초관리 용역,용역,총액계약,일반경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,87.995,380936365,377180000,374731818,2024-05-21,11:00:00,개찰완료,335238400,88.003,2024-05-21,(주)에이블이앤지,장윤경,심세영,122-81-95257,서울특별시 금천구 가산디지털2로184-0 (가산동) 423호
UMM0597,1,24-F-신호발생기 1품목 구매,물품,총액계약,제한경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,87.995,111844458,111460000,103360000,2024-05-21,11:00:00,개찰완료,98417568,87.995,2024-05-21,주식회사 크리스탈,전수정,전수정,893-81-02388,대전광역시 서구 청사로136 (월평동) 12층 R1268호
